2014-12-18 02:47:51:0339, setup_loaddata_begin
2014-12-18 02:47:53:0759, setup_loaddata_end
2014-12-18 02:47:54:0227, setup_createactions_begin
2014-12-18 02:47:54:0617, setup_createactions_end
2014-12-18 02:48:37:0783, search_update, unix
2014-12-18 02:48:43:0399, search_update, \
2014-12-18 02:48:45:0006, search_update, 
2014-12-18 03:08:59:0033, setup_loaddata_begin
2014-12-18 03:08:59:0158, setup_loaddata_end
2014-12-18 03:08:59:0158, setup_createactions_begin
2014-12-18 03:08:59:0158, setup_createactions_end
2014-12-18 03:09:00:0827, diag_detail_itementered, id=0.1697762897397811, type=1
2014-12-18 03:09:00:0859, diag_detail_itemexited, id=0.1697762897397811, type=1
2014-12-18 03:09:01:0124, diag_detail_itementered, id=0.13046562288883956, type=1
2014-12-18 03:09:01:0155, diag_detail_itemexited, id=0.13046562288883956, type=1
2014-12-18 03:09:01:0280, diag_detail_itementered, id=1903588387, type=3
2014-12-18 03:09:02:0403, diag_detail_itemexited, id=1903588387, type=3
2014-12-18 03:09:02:0559, diag_detail_itementered, id=41107, type=1
2014-12-18 03:09:03:0074, diag_detail_itemexited, id=41107, type=1
2014-12-18 03:09:03:0214, diag_detail_itementered, id=1903588387, type=3
2014-12-18 03:09:03:0230, diag_detail_itemexited, id=1903588387, type=3
2014-12-18 03:09:03:0230, diag_detail_itementered, id=0.42583009625775037, type=1
2014-12-18 03:09:03:0261, diag_detail_itemexited, id=0.42583009625775037, type=1
2014-12-18 03:09:03:0511, diag_detail_itementered, id=1903588387, type=3
2014-12-18 03:09:04:0665, diag_detail_itemexited, id=1903588387, type=3
2014-12-18 03:09:04:0743, list_mouseentered, type=detailRelatedList, item=32897
2014-12-18 03:09:04:0821, list_mouseexited, type=detailRelatedList
2014-12-18 03:09:14:0197, edge_create, Tuple[167,500,0.31083193629768735,2,1.0,1418075694546,1418075694546]
2014-12-18 03:09:14:0571, pattern_change_open
2014-12-18 03:09:14:0602, edge_create, Tuple[0,1,0.7942642562512827,4,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0602, answer_create, 22132
2014-12-18 03:09:14:0602, edge_create, Tuple[1,2,0.5193355319668845,4,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0602, answer_create, 22133
2014-12-18 03:09:14:0602, edge_create, Tuple[1,3,0.046370438693773774,4,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0602, answer_create, 22142
2014-12-18 03:09:14:0602, edge_create, Tuple[1,4,0.9765484228718865,4,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0602, answer_create, 22163
2014-12-18 03:09:14:0602, edge_create, Tuple[1,5,0.703640638946207,4,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0602, answer_create, 245381
2014-12-18 03:09:14:0618, edge_create, Tuple[1,6,0.37978826029749846,4,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0618, answer_create, 280105
2014-12-18 03:09:14:0618, edge_create, Tuple[1,7,0.6781288791493116,4,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0618, answer_create, 412989
2014-12-18 03:09:14:0618, edge_create, Tuple[1,8,0.43407508131073436,4,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0618, answer_create, 1590630
2014-12-18 03:09:14:0618, edge_create, Tuple[1,9,0.919996621271796,4,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0618, answer_create, 12151715
2014-12-18 03:09:14:0618, edge_create, Tuple[1,10,0.5047796386209757,4,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0618, edge_create, Tuple[0,11,0.059199248702521357,2,1.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0618, pattern_create, 1
2014-12-18 03:09:14:0618, edge_create, Tuple[11,12,0.7800289495502074,2,1.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0618, edge_create, Tuple[0,13,0.3937963344560884,1,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0618, edge_create, Tuple[13,14,0.7802237079887598,1,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0635, edge_create, Tuple[13,15,0.2756907518913293,1,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0635, edge_create, Tuple[13,16,0.10833165879505535,1,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0651, edge_create, Tuple[13,17,0.007409616927447904,1,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0651, edge_create, Tuple[13,18,0.7205798006228425,1,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0667, edge_create, Tuple[13,19,0.9459415539008917,1,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0667, edge_create, Tuple[13,20,0.0965684530242591,1,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0682, edge_create, Tuple[13,21,0.40949064501833954,1,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0682, edge_create, Tuple[13,22,0.7750836452351044,1,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0698, edge_create, Tuple[13,23,0.5137715907899884,1,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0698, edge_create, Tuple[13,24,0.21203055235639146,1,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0714, edge_create, Tuple[13,25,0.30525951287131925,1,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0714, edge_create, Tuple[13,26,0.6156153472467298,1,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0729, edge_create, Tuple[13,27,0.6043430245057599,1,0.0,1418932071870,1418932071870]
2014-12-18 03:09:14:0745, discussion_open, 22115
2014-12-18 03:09:14:0745, setup_loaddata_begin
2014-12-18 03:09:15:0119, setup_loaddata_end
2014-12-18 03:09:15:0135, setup_createactions_begin
2014-12-18 03:09:15:0135, setup_createactions_end
2014-12-18 03:09:15:0696, diag_detail_itementered, id=0.40949064501833954, type=1
2014-12-18 03:09:15:0728, diag_detail_itemexited, id=0.40949064501833954, type=1
2014-12-18 03:09:16:0211, diag_detail_itementered, id=0.0965684530242591, type=1
2014-12-18 03:09:16:0227, diag_detail_itemexited, id=0.0965684530242591, type=1
2014-12-18 03:09:16:0227, diag_detail_itementered, id=0.0965684530242591, type=1
2014-12-18 03:09:16:0554, diag_detail_itemexited, id=0.0965684530242591, type=1
2014-12-18 03:09:16:0788, diag_detail_itementered, id=-1299566733, type=3
2014-12-18 03:09:16:0820, diag_detail_itemexited, id=-1299566733, type=3
2014-12-18 03:09:16:0991, diag_detail_itementered, id=-1299566733, type=3
2014-12-18 03:09:17:0490, diag_detail_itemexited, id=-1299566733, type=3
2014-12-18 03:09:17:0553, diag_detail_itementered, id=0.7205798006228425, type=1
2014-12-18 03:09:17:0584, diag_detail_itemexited, id=0.7205798006228425, type=1
2014-12-18 03:09:17:0849, diag_detail_itementered, id=41107, type=1
2014-12-18 03:09:18:0130, diag_detail_itemexited, id=41107, type=1
2014-12-18 03:09:18:0224, diag_detail_itementered, id=42990, type=1
2014-12-18 03:09:18:0239, diag_detail_itemexited, id=42990, type=1
2014-12-18 03:09:18:0286, diag_detail_itementered, id=46146, type=1
2014-12-18 03:09:18:0302, diag_detail_itemexited, id=46146, type=1
2014-12-18 03:09:18:0442, diag_detail_itementered, id=0.5137715907899884, type=1
2014-12-18 03:09:18:0458, diag_detail_itemexited, id=0.5137715907899884, type=1
2014-12-18 03:09:18:0676, diag_detail_itementered, id=0.21203055235639146, type=1
2014-12-18 03:09:18:0707, diag_detail_itemexited, id=0.21203055235639146, type=1
2014-12-18 03:09:19:0503, diag_detail_itementered, id=0.30525951287131925, type=1
2014-12-18 03:09:19:0518, diag_detail_itemexited, id=0.30525951287131925, type=1
2014-12-18 03:09:19:0862, diag_detail_itementered, id=0.30525951287131925, type=1
2014-12-18 03:09:19:0877, diag_detail_itemexited, id=0.30525951287131925, type=1
2014-12-18 03:09:20:0205, diag_detail_itementered, id=0.21203055235639146, type=1
2014-12-18 03:09:20:0439, diag_detail_itemexited, id=0.21203055235639146, type=1
2014-12-18 03:09:20:0532, diag_detail_itementered, id=0.5137715907899884, type=1
2014-12-18 03:09:20:0564, diag_detail_itemexited, id=0.5137715907899884, type=1
2014-12-18 03:09:20:0595, diag_detail_itementered, id=0.7750836452351044, type=1
2014-12-18 03:09:20:0626, diag_detail_itemexited, id=0.7750836452351044, type=1
2014-12-18 03:09:20:0688, diag_detail_itementered, id=0.0965684530242591, type=1
2014-12-18 03:09:20:0704, diag_detail_itemexited, id=0.0965684530242591, type=1
2014-12-18 03:09:20:0844, diag_detail_itementered, id=41107, type=1
2014-12-18 03:09:20:0985, diag_detail_itemexited, id=41107, type=1
2014-12-18 03:09:21:0141, diag_detail_itementered, id=0.10833165879505535, type=1
2014-12-18 03:09:21:0156, diag_detail_itemexited, id=0.10833165879505535, type=1
2014-12-18 03:09:21:0344, diag_detail_itementered, id=0.7800289495502074, type=2
2014-12-18 03:09:21:0375, diag_detail_itemexited, id=0.7800289495502074, type=2
2014-12-18 03:09:21:0453, diag_detail_itementered, id=0.5047796386209757, type=4
2014-12-18 03:09:21:0468, diag_detail_itemexited, id=0.5047796386209757, type=4
2014-12-18 03:09:21:0671, diag_detail_itementered, id=0.6043430245057599, type=1
2014-12-18 03:09:21:0702, diag_detail_itemexited, id=0.6043430245057599, type=1
2014-12-18 03:09:21:0734, diag_detail_itementered, id=0.7750836452351044, type=1
2014-12-18 03:09:21:0765, diag_detail_itemexited, id=0.7750836452351044, type=1
2014-12-18 03:09:21:0765, diag_detail_itementered, id=0.40949064501833954, type=1
2014-12-18 03:09:21:0765, diag_detail_itemexited, id=0.40949064501833954, type=1
2014-12-18 03:09:21:0780, diag_detail_itementered, id=0.0965684530242591, type=1
2014-12-18 03:09:21:0812, diag_detail_itemexited, id=0.0965684530242591, type=1
2014-12-18 03:09:21:0843, diag_detail_itementered, id=0.9459415539008917, type=1
2014-12-18 03:09:21:0874, diag_detail_itemexited, id=0.9459415539008917, type=1
2014-12-18 03:09:21:0921, diag_detail_itementered, id=0.7205798006228425, type=1
2014-12-18 03:09:21:0952, diag_detail_itemexited, id=0.7205798006228425, type=1
2014-12-18 03:09:21:0983, diag_detail_itementered, id=0.007409616927447904, type=1
2014-12-18 03:09:21:0999, diag_detail_itemexited, id=0.007409616927447904, type=1
2014-12-18 03:09:22:0139, diag_detail_itementered, id=0.7802237079887598, type=1
2014-12-18 03:09:22:0170, diag_detail_itemexited, id=0.7802237079887598, type=1
2014-12-18 03:09:23:0294, diag_detail_itementered, id=-1704950008, type=3
2014-12-18 03:09:24:0152, diag_detail_itemexited, id=-1704950008, type=3
2014-12-18 03:09:24:0152, diag_detail_itementered, id=0.059199248702521357, type=2
2014-12-18 03:09:24:0183, diag_detail_itemexited, id=0.059199248702521357, type=2
2014-12-18 03:09:24:0495, diag_detail_itementered, id=22115, type=1
2014-12-18 03:09:25:0930, diag_detail_itemexited, id=22115, type=1
2014-12-18 03:09:26:0055, diag_detail_itementered, id=-1704950008, type=3
2014-12-18 03:09:27:0443, diag_detail_itemexited, id=-1704950008, type=3
2014-12-18 03:09:27:0708, diag_detail_itementered, id=0.7800289495502074, type=2
2014-12-18 03:09:27:0724, diag_detail_itemexited, id=0.7800289495502074, type=2
2014-12-18 03:09:38:0410, diag_detail_itementered, id=-1704950008, type=3
2014-12-18 03:09:38:0519, diag_detail_itemexited, id=-1704950008, type=3
2014-12-18 03:09:38:0566, diag_detail_itementered, id=0.7800289495502074, type=2
2014-12-18 03:09:38:0582, diag_detail_itemexited, id=0.7800289495502074, type=2
2014-12-18 03:09:38:0816, diag_detail_itementered, id=1, type=0
2014-12-18 03:09:40:0953, diag_detail_itemclicked, id=1, type=0
2014-12-18 03:09:41:0125, edge_create, Tuple[0,1,0.39133044118246696,1,0.0,1418932071870,1418932071870]
2014-12-18 03:09:41:0125, edge_create, Tuple[1,2,0.8610986424808594,1,0.0,1418932071870,1418932071870]
2014-12-18 03:09:41:0140, edge_create, Tuple[1,3,0.377786708892366,1,0.0,1418932071870,1418932071870]
2014-12-18 03:09:41:0140, edge_create, Tuple[1,4,0.27627233862420353,1,0.0,1418932071870,1418932071870]
2014-12-18 03:09:41:0171, pattern_open, 1
2014-12-18 03:09:41:0171, diag_detail_itemclicked, id=1, type=0
2014-12-18 03:10:45:0709, list_mouseentered, type=detailAnswersList
2014-12-18 03:10:46:0630, list_mouseexited, type=detailAnswersList
2014-12-18 03:10:47:0535, list_mouseentered, type=detailRelatedList, item=27065
2014-12-18 03:10:47:0784, list_mouseexited, type=detailRelatedList
2014-12-18 03:12:47:0828, pattern_change_open
2014-12-18 03:12:47:0843, list_mouseentered, type=detailRelatedList, item=27129
2014-12-18 03:12:48:0077, list_mouseexited, type=detailRelatedList
2014-12-18 03:12:50:0807, diag_itemexited, id=2, type=4
2014-12-18 03:12:50:0823, diag_itementered, id=2, type=0
2014-12-18 03:12:50:0854, diag_itemexited, id=2, type=0
2014-12-18 03:12:52:0835, diag_itemexited, id=1, type=4
2014-12-18 03:12:52:0835, diag_itementered, id=1, type=0
2014-12-18 03:12:53:0412, diag_itemexited, id=1, type=0
2014-12-18 03:12:54:0161, diag_itemexited, id=1, type=4
2014-12-18 03:12:54:0161, diag_itementered, id=1, type=0
2014-12-18 03:13:09:0652, diag_itemexited, id=1, type=0
2014-12-18 03:13:10:0105, diag_itemexited, id=1, type=4
2014-12-18 03:13:10:0120, diag_itementered, id=1, type=0
2014-12-18 03:13:10:0760, edge_create, Tuple[0,1,0.023110412402961855,1,0.0,1418932071870,1418932071870]
2014-12-18 03:13:10:0760, edge_create, Tuple[1,2,0.44386949777357276,1,0.0,1418932071870,1418932071870]
2014-12-18 03:13:10:0760, edge_create, Tuple[1,3,0.1765037565880878,1,0.0,1418932071870,1418932071870]
2014-12-18 03:13:10:0775, edge_create, Tuple[1,4,0.9090417680601098,1,0.0,1418932071870,1418932071870]
2014-12-18 03:13:10:0791, pattern_open, 1
2014-12-18 03:13:10:0791, diag_itemclicked, id=1, type=0
2014-12-18 03:13:11:0181, diag_itemexited, id=1, type=0
2014-12-18 03:13:13:0053, diag_detail_itementered, id=27129, type=1
2014-12-18 03:13:17:0874, diag_detail_itemexited, id=27129, type=1
2014-12-18 03:13:18:0186, diag_detail_itementered, id=27065, type=1
2014-12-18 03:13:47:0873, diag_detail_itemexited, id=27065, type=1
2014-12-18 03:13:48:0684, diag_detail_itementered, id=1, type=0
2014-12-18 03:13:48:0700, diag_detail_itemexited, id=1, type=0
2014-12-18 03:13:48:0949, diag_detail_itementered, id=0.9090417680601098, type=1
2014-12-18 03:13:48:0965, diag_detail_itemexited, id=0.9090417680601098, type=1
2014-12-18 03:13:49:0745, diag_itementered, id=41894, type=1
2014-12-18 03:13:49:0776, diag_itemexited, id=41894, type=1
2014-12-18 03:13:50:0197, diag_itemexited, id=2, type=4
2014-12-18 03:13:50:0260, diag_itemexited, id=3, type=4
2014-12-18 03:13:50:0275, diag_itementered, id=3, type=0
2014-12-18 03:13:50:0306, diag_itemexited, id=3, type=0
2014-12-18 03:13:50:0525, diag_itemexited, id=3, type=4
2014-12-18 03:13:50:0696, diag_itemexited, id=4, type=4
2014-12-18 03:13:50:0696, diag_itementered, id=4, type=0
2014-12-18 03:13:51:0196, edge_create, Tuple[0,1,0.5610916873605916,1,0.0,1418932071870,1418932071870]
2014-12-18 03:13:51:0196, edge_create, Tuple[1,2,0.15997177322655065,1,0.0,1418932071870,1418932071870]
2014-12-18 03:13:51:0196, edge_create, Tuple[1,3,0.09346644635842272,1,0.0,1418932071870,1418932071870]
2014-12-18 03:13:51:0211, edge_create, Tuple[1,4,0.8917861195118553,1,0.0,1418932071870,1418932071870]
2014-12-18 03:13:51:0211, edge_create, Tuple[1,5,0.3740784845785826,1,0.0,1418932071870,1418932071870]
2014-12-18 03:13:51:0227, edge_create, Tuple[1,6,0.919762397874331,1,0.0,1418932071870,1418932071870]
2014-12-18 03:13:51:0227, edge_create, Tuple[0,7,0.6396593365493273,2,1.0,1418932071870,1418932071870]
2014-12-18 03:13:51:0227, pattern_create, 3
2014-12-18 03:13:51:0227, edge_create, Tuple[7,8,0.25150050826877257,2,1.0,1418932071870,1418932071870]
2014-12-18 03:13:51:0242, pattern_open, 4
2014-12-18 03:13:51:0242, diag_itemclicked, id=4, type=0
2014-12-18 03:14:19:0058, diag_itemexited, id=4, type=0
2014-12-18 03:14:19:0713, diag_detail_itementered, id=40471, type=1
2014-12-18 03:14:22:0755, diag_detail_itemexited, id=40471, type=1
2014-12-18 03:14:23:0613, diag_detail_itementered, id=11561, type=1
2014-12-18 03:14:38:0215, diag_detail_itemexited, id=11561, type=1
2014-12-18 03:14:38:0293, list_mouseentered, type=detailRelatedList, item=40471
2014-12-18 03:14:38:0589, list_mouseexited, type=detailRelatedList
2014-12-18 03:14:40:0414, diag_itemexited, id=4, type=4
2014-12-18 03:14:40:0414, diag_itementered, id=4, type=0
2014-12-18 03:14:40:0445, diag_itemexited, id=4, type=0
2014-12-18 03:14:40:0492, diag_itemexited, id=4, type=4
2014-12-18 03:14:40:0555, diag_itemexited, id=1, type=4
2014-12-18 03:14:40:0555, diag_itementered, id=1, type=0
2014-12-18 03:14:40:0882, diag_itemexited, id=1, type=0
2014-12-18 03:14:40:0929, diag_itemexited, id=1, type=4
2014-12-18 03:14:41:0147, diag_itemexited, id=4, type=4
2014-12-18 03:14:41:0147, diag_itementered, id=4, type=0
2014-12-18 03:14:41:0381, diag_itemexited, id=4, type=0
2014-12-18 03:14:41:0413, diag_itemexited, id=4, type=4
2014-12-18 03:14:41:0491, diag_itemexited, id=1, type=4
2014-12-18 03:14:41:0834, diag_itemexited, id=1, type=4
2014-12-18 03:14:41:0834, diag_itementered, id=1, type=0
2014-12-18 03:14:42:0349, diag_itemexited, id=1, type=0
2014-12-18 03:14:42:0380, diag_itemexited, id=1, type=4
2014-12-18 03:14:42:0676, diag_itemexited, id=2, type=4
2014-12-18 03:14:42:0676, diag_itementered, id=2, type=0
2014-12-18 03:14:42:0723, diag_itemexited, id=2, type=0
2014-12-18 03:14:43:0113, diag_itemexited, id=2, type=4
2014-12-18 03:14:43:0113, diag_itementered, id=2, type=0
2014-12-18 03:14:48:0027, diag_itemexited, id=2, type=0
2014-12-18 03:14:48:0058, diag_itemexited, id=2, type=4
2014-12-18 03:14:48:0511, diag_itemexited, id=2, type=4
2014-12-18 03:14:48:0511, diag_itementered, id=2, type=0
2014-12-18 03:14:48:0994, edge_create, Tuple[0,1,0.9495481877139167,1,0.0,1418932071870,1418932071870]
2014-12-18 03:14:48:0994, edge_create, Tuple[1,2,0.856419319729009,1,0.0,1418932071870,1418932071870]
2014-12-18 03:14:49:0010, edge_create, Tuple[1,3,0.8375453583421885,1,0.0,1418932071870,1418932071870]
2014-12-18 03:14:49:0010, edge_create, Tuple[1,4,0.9076985705706493,1,0.0,1418932071870,1418932071870]
2014-12-18 03:14:49:0041, pattern_open, 2
2014-12-18 03:14:49:0041, diag_itemclicked, id=2, type=0
2014-12-18 03:14:49:0088, diag_itemexited, id=2, type=0
2014-12-18 03:14:50:0476, diag_detail_itementered, id=-897254815, type=3
2014-12-18 03:15:11:0115, diag_detail_itemexited, id=-897254815, type=3
2014-12-18 03:15:13:0767, diag_itemexited, id=3, type=4
2014-12-18 03:15:13:0767, diag_itementered, id=3, type=0
2014-12-18 03:15:15:0827, diag_itemexited, id=3, type=0
2014-12-18 03:15:15:0873, diag_itemexited, id=3, type=4
2014-12-18 03:15:16:0232, diag_itemexited, id=2, type=4
2014-12-18 03:15:16:0232, diag_itementered, id=2, type=0
2014-12-18 03:15:20:0023, diag_itemexited, id=2, type=0
2014-12-18 03:15:20:0054, diag_itemexited, id=2, type=4
2014-12-18 03:15:21:0115, diag_itemexited, id=2, type=4
2014-12-18 03:15:21:0115, diag_itementered, id=2, type=0
2014-12-18 03:15:22:0457, diag_itemexited, id=2, type=0
2014-12-18 03:15:22:0503, diag_itemexited, id=2, type=4
2014-12-18 03:15:53:0891, diag_itemexited, id=2, type=4
2014-12-18 03:15:53:0891, diag_itementered, id=2, type=0
2014-12-18 03:15:54:0499, edge_create, Tuple[0,1,0.6241453001201898,1,0.0,1418932071870,1418932071870]
2014-12-18 03:15:54:0499, edge_create, Tuple[1,2,0.28009059659209334,1,0.0,1418932071870,1418932071870]
2014-12-18 03:15:54:0499, edge_create, Tuple[1,3,0.7157509395605329,1,0.0,1418932071870,1418932071870]
2014-12-18 03:15:54:0515, edge_create, Tuple[1,4,0.19597816213140606,1,0.0,1418932071870,1418932071870]
2014-12-18 03:15:54:0531, pattern_open, 2
2014-12-18 03:15:54:0531, diag_itemclicked, id=2, type=0
2014-12-18 03:15:54:0640, diag_itemexited, id=2, type=0
2014-12-18 03:15:56:0325, diag_detail_itementered, id=0.28009059659209334, type=1
2014-12-18 03:15:56:0340, diag_detail_itemexited, id=0.28009059659209334, type=1
2014-12-18 03:15:56:0605, diag_detail_itementered, id=65035, type=1
2014-12-18 03:16:00:0630, diag_detail_itemexited, id=65035, type=1
2014-12-18 03:16:01:0098, diag_detail_itementered, id=0.7157509395605329, type=1
2014-12-18 03:16:01:0114, diag_detail_itemexited, id=0.7157509395605329, type=1
2014-12-18 03:16:01:0317, diag_detail_itementered, id=0.7157509395605329, type=1
